,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
613,0.6859999999999999,0.6779999999999999,-8.062999999999999,0.0425,0.623,0.7190000000000001,0.33799999999999997,105.005
614,0.642,0.662,-9.152999999999999,0.195,0.23399999999999999,0.809,0.106,179.97
615,0.402,0.76,-5.332000000000001,0.0344,0.14800000000000002,0.000225,0.7140000000000001,135.947
616,0.28600000000000003,0.895,-7.547000000000001,0.0544,0.0368,0.059000000000000004,0.391,173.66
617,0.519,0.772,-6.784,0.0331,0.534,1.21e-05,0.961,79.618
618,0.757,0.647,-10.264000000000001,0.0299,0.757,3.08e-06,0.97,122.771
619,0.569,0.7390000000000001,-6.54,0.03,0.0644,3.84e-06,0.653,96.652
620,0.5539999999999999,0.282,-18.052,0.0997,0.6659999999999999,3.17e-05,0.396,104.425
621,0.467,0.7020000000000001,-8.146,0.0395,0.42200000000000004,1.13e-05,0.54,203.81400000000002
622,0.653,0.344,-11.758,0.0246,0.34600000000000003,0.0155,0.29100000000000004,104.009
623,0.415,0.551,-7.067,0.0821,0.42700000000000005,1.88e-06,0.74,166.736
624,0.591,0.809,-6.791,0.0367,0.0391,0.00248,0.871,147.235
625,0.5870000000000001,0.7020000000000001,-9.704,0.0539,0.11800000000000001,0.0348,0.365,108.48200000000001
626,0.316,0.484,-9.11,0.0308,0.000334,0.00445,0.299,117.363
627,0.593,0.5920000000000001,-7.75,0.0311,0.0022600000000000003,9.36e-06,0.652,122.848
628,0.5720000000000001,0.961,-3.089,0.0625,0.000722,0.021,0.818,76.998
629,0.598,0.606,-11.812000000000001,0.0256,0.162,0.000357,0.91,97.736
630,0.285,0.8009999999999999,-10.630999999999998,0.0486,0.00345,0.111,0.467,118.27799999999999
631,0.552,0.6509999999999999,-10.624,0.22899999999999998,0.00494,0.0349,0.5329999999999999,161.548
632,0.322,0.6920000000000001,-13.493,0.0315,0.145,0.903,0.9,105.17
633,0.688,0.547,-11.659,0.0297,0.0716,0.14,0.9209999999999999,122.63
634,0.51,0.389,-14.317,0.0384,0.28600000000000003,0.000398,0.621,94.04
635,0.603,0.557,-10.954,0.0462,0.20199999999999999,0.00446,0.782,84.984
636,0.361,0.6970000000000001,-5.9510000000000005,0.0455,0.40299999999999997,0.0,0.8220000000000001,145.19299999999998
637,0.531,0.8059999999999999,-7.785,0.0405,0.363,1.02e-06,0.955,159.394
638,0.542,0.5529999999999999,-7.372999999999999,0.0313,0.195,0.0,0.909,79.258
639,0.903,0.672,-5.785,0.0413,0.0132,0.0161,0.972,104.994
640,0.873,0.642,-5.816,0.0836,0.142,0.0,0.8640000000000001,102.91
641,0.6759999999999999,0.903,-4.735,0.0762,0.239,0.000852,0.8290000000000001,102.54
642,0.391,0.8079999999999999,-6.209,0.0892,0.0759,0.0,0.737,100.304
643,0.521,0.452,-5.722,0.0348,0.244,2.56e-06,0.135,135.649
644,0.434,0.603,-4.995,0.0312,0.0416,6.44e-06,0.213,81.755
645,0.505,0.71,-10.853,0.0371,0.0115,2.58e-06,0.7709999999999999,138.907
646,0.545,0.6990000000000001,-8.76,0.0338,9.44e-05,5.79e-05,0.6,119.589
647,0.504,0.364,-9.794,0.0292,0.235,0.0,0.508,125.92299999999999
648,0.526,0.299,-13.797,0.031,0.941,0.09699999999999999,0.679,156.84799999999998
649,0.5479999999999999,0.8,-6.926,0.0597,0.038,0.00255,0.805,159.654
650,0.722,0.875,-5.414,0.0416,0.10400000000000001,0.0451,0.885,100.00200000000001
651,0.616,0.91,-3.0039999999999996,0.0386,0.0459,0.0,0.693,144.07299999999998
652,0.513,0.877,-3.7560000000000002,0.0292,0.000932,0.00016299999999999998,0.389,145.91899999999998
653,0.514,0.7659999999999999,-5.894,0.0276,0.00396,2.09e-06,0.754,135.877
654,0.263,0.828,-8.225,0.0412,0.000421,0.018000000000000002,0.584,99.09200000000001
655,0.835,0.687,-3.18,0.184,0.10099999999999999,0.0,0.828,94.059
656,0.371,0.267,-9.294,0.0291,0.642,9.68e-05,0.23,155.34
657,0.851,0.551,-5.1770000000000005,0.0396,0.151,0.0,0.807,131.922
658,0.48,0.951,-4.777,0.0554,0.028999999999999998,0.000156,0.708,135.889
659,0.51,0.883,-5.026,0.0418,0.255,0.0,0.871,190.162
660,0.537,0.557,-8.302,0.0352,0.249,0.0,0.168,130.093
661,0.748,0.557,-8.92,0.042,0.486,0.000217,0.72,123.344
662,0.825,0.531,-10.327,0.0387,0.745,0.0193,0.733,105.447
663,0.531,0.217,-13.883,0.0302,0.871,2.59e-06,0.34,106.84200000000001
664,0.763,0.905,-7.5920000000000005,0.0604,0.13,0.0259,0.763,105.969
665,0.40700000000000003,0.244,-18.095,0.0356,0.779,0.81,0.731,117.917
666,0.5760000000000001,0.852,-3.8080000000000003,0.0529,0.042,2.57e-06,0.747,145.529
667,0.479,0.67,-10.475999999999999,0.045,0.609,0.0,0.9259999999999999,92.1
668,0.648,0.851,-11.267000000000001,0.0545,0.124,0.625,0.534,124.99700000000001
669,0.26,0.133,-11.155999999999999,0.0351,0.92,0.0007160000000000001,0.0828,69.166
670,0.67,0.535,-12.657,0.0523,0.40399999999999997,0.0,0.429,113.48100000000001
671,0.639,0.375,-13.640999999999998,0.0619,0.0728,0.000198,0.147,165.447
672,0.623,0.772,-7.517,0.0252,0.0757,1.73e-06,0.8759999999999999,128.58
673,0.5870000000000001,0.535,-7.792000000000001,0.0319,0.545,0.0,0.536,133.178
674,0.467,0.787,-5.734,0.0322,0.00275,0.000144,0.8170000000000001,126.87700000000001
675,0.491,0.153,-18.88,0.0319,0.318,6.11e-06,0.381,93.51700000000001
676,0.444,0.843,-6.377999999999999,0.0968,1.4599999999999999e-05,0.000681,0.265,158.54
677,0.7070000000000001,0.8140000000000001,-7.364,0.0367,0.158,2.72e-06,0.922,132.062
678,0.735,0.866,-5.271,0.0338,0.0433,0.0,0.914,127.008
679,0.596,0.8109999999999999,-6.596,0.0454,0.7759999999999999,0.000153,0.958,74.936
680,0.611,0.396,-13.741,0.17800000000000002,0.495,1.4e-06,0.754,99.71
681,0.728,0.413,-13.934000000000001,0.0894,0.428,0.000582,0.953,89.615
682,0.628,0.493,-8.709,0.0264,0.177,0.0137,0.6659999999999999,104.61200000000001
683,0.665,0.525,-9.41,0.20199999999999999,0.804,3.04e-06,0.907,101.61
684,0.7240000000000001,0.657,-9.283,0.0714,0.6940000000000001,2.01e-05,0.8009999999999999,112.35700000000001
685,0.718,0.47600000000000003,-10.38,0.0363,0.7709999999999999,0.0,0.8909999999999999,103.73
686,0.628,0.40299999999999997,-11.937000000000001,0.0351,0.504,0.0,0.489,106.346
687,0.6629999999999999,0.6940000000000001,-8.627,0.172,0.0249,0.0,0.524,167.96400000000003
688,0.727,0.42200000000000004,-10.890999999999998,0.127,0.706,8.21e-06,0.81,165.548
689,0.755,0.8690000000000001,-9.271,0.0572,0.38299999999999995,0.00162,0.782,138.89600000000002
690,0.515,0.43200000000000005,-9.331,0.0268,0.805,0.565,0.52,104.921
691,0.631,0.639,-7.8420000000000005,0.0961,0.303,5.54e-06,0.89,167.351
692,0.597,0.6659999999999999,-7.695,0.0373,0.16899999999999998,0.0,0.917,74.30199999999999
693,0.528,0.897,-5.943,0.0589,0.00134,0.0,0.29,125.009
694,0.861,0.597,-7.221,0.162,0.0983,0.0,0.6940000000000001,107.016
695,0.799,0.96,-2.012,0.043,0.0006730000000000001,0.774,0.755,125.995
696,0.631,0.935,-5.012,0.0388,0.00471,0.000297,0.466,135.071
697,0.5870000000000001,0.47600000000000003,-13.54,0.0321,0.17,5.13e-06,0.5579999999999999,117.465
698,0.5539999999999999,0.7829999999999999,-5.852,0.0457,0.41600000000000004,1.54e-06,0.813,105.39
699,0.46799999999999997,0.415,-9.172,0.0435,0.68,0.0072,0.609,161.775
700,0.605,0.599,-5.164,0.0728,0.18,0.0,0.657,143.523
701,0.379,0.664,-6.8629999999999995,0.0307,0.0167,0.000679,0.301,115.272
702,0.629,0.782,-9.595,0.0574,0.7090000000000001,0.0215,0.736,128.97299999999998
703,0.24,0.9540000000000001,-6.303999999999999,0.128,0.00237,0.087,0.529,160.122
704,0.65,0.535,-13.325,0.0282,0.11800000000000001,0.0,0.9,173.8
705,0.5720000000000001,0.8859999999999999,-8.072000000000001,0.0722,0.000306,0.00044100000000000004,0.754,179.954
706,0.488,0.792,-7.882000000000001,0.0373,0.242,0.0147,0.617,137.54
707,0.613,0.441,-11.999,0.0309,0.546,0.0132,0.525,87.573
708,0.428,0.24,-15.183,0.0641,0.9840000000000001,0.042,0.39,186.43900000000002
709,0.767,0.895,-3.633,0.0871,0.177,0.0253,0.884,114.789
710,0.742,0.0899,-19.187,0.158,0.0906,0.0,0.35100000000000003,137.47299999999998
711,0.42100000000000004,0.519,-6.825,0.0323,0.764,0.0,0.7440000000000001,123.50299999999999
712,0.64,0.628,-8.243,0.0459,0.5720000000000001,0.0171,0.507,66.328
713,0.489,0.7559999999999999,-12.075999999999999,0.0522,0.5479999999999999,0.0,0.927,153.289
714,0.541,0.0653,-19.531,0.0413,0.929,0.000513,0.27699999999999997,125.402
715,0.435,0.9,-7.36,0.0506,0.573,0.733,0.7609999999999999,178.12400000000002
716,0.519,0.8759999999999999,-5.712000000000001,0.0381,0.0117,0.0,0.7020000000000001,129.799
717,0.282,0.907,-4.2989999999999995,0.0655,0.00011899999999999999,4.25e-06,0.24,154.386
718,0.49,0.725,-3.304,0.0392,0.12300000000000001,2.68e-05,0.335,123.28
719,0.271,0.987,-6.045,0.20800000000000002,0.00337,0.292,0.146,165.68599999999998
720,0.299,0.8390000000000001,-7.8839999999999995,0.11,0.17600000000000002,8.05e-05,0.626,95.833
721,0.8009999999999999,0.597,-9.842,0.0599,0.114,0.000239,0.723,94.383
722,0.46299999999999997,0.882,-4.376,0.0424,0.00107,0.16899999999999998,0.47700000000000004,92.851
723,0.32299999999999995,0.9540000000000001,-3.438,0.0916,0.0042,0.00122,0.366,138.385
724,0.696,0.639,-7.568,0.028999999999999998,0.439,7.7e-05,0.887,119.647
725,0.613,0.752,-8.853,0.382,0.0243,5.81e-06,0.659,133.996
726,0.532,0.583,-8.262,0.163,0.0147,1.53e-06,0.742,77.637
727,0.825,0.475,-9.242,0.0342,0.535,0.00932,0.727,117.39
728,0.573,0.807,-7.061,0.0385,0.0333,1.2e-05,0.871,150.987
729,0.37,0.9420000000000001,-3.2510000000000003,0.11699999999999999,0.0101,0.000333,0.42700000000000005,157.489
730,0.594,0.835,-4.863,0.0407,0.0251,0.000828,0.608,147.113
731,0.7859999999999999,0.53,-8.885,0.0513,0.0629,0.0249,0.872,147.851
732,0.282,0.99,-5.862,0.172,0.0897,0.149,0.252,98.834
733,0.426,0.9790000000000001,-8.738999999999999,0.195,0.40299999999999997,0.00135,0.20600000000000002,118.609
734,0.298,0.7040000000000001,-11.542,0.0464,0.321,0.000148,0.561,177.954
735,0.636,0.648,-5.716,0.033,0.604,0.000148,0.56,96.883
736,0.313,0.693,-11.795,0.11699999999999999,0.315,0.0287,0.649,133.195
737,0.6859999999999999,0.812,-12.069,0.0467,0.0137,0.00196,0.93,151.024
738,0.445,0.97,-6.744,0.29600000000000004,0.409,0.11800000000000001,0.573,145.101
739,0.62,0.5589999999999999,-10.568,0.0369,0.7170000000000001,0.433,0.527,129.401
740,0.51,0.9890000000000001,-3.846,0.0896,0.000125,1.7e-06,0.222,112.044
741,0.204,0.95,-4.544,0.122,2.24e-05,0.013000000000000001,0.171,187.558
742,0.575,0.92,-3.3510000000000004,0.0517,5.7499999999999995e-05,0.012,0.20600000000000002,135.97799999999998
743,0.5710000000000001,0.866,-4.524,0.0479,0.000185,3.45e-05,0.657,111.38799999999999
744,0.321,0.9129999999999999,-4.572,0.0412,1.09e-05,0.7440000000000001,0.397,173.92700000000002
745,0.214,0.736,-6.0120000000000005,0.0328,0.000308,0.00281,0.135,157.476
746,0.425,0.8490000000000001,-4.455,0.034,0.00115,0.005520000000000001,0.763,180.104
747,0.281,0.413,-9.279,0.0397,0.6579999999999999,0.0,0.521,208.62099999999998
748,0.532,0.321,-10.389000000000001,0.0596,0.9790000000000001,0.9490000000000001,0.836,151.901
749,0.805,0.779,-9.664,0.0435,0.465,4.6e-05,0.8190000000000001,110.06700000000001
750,0.7040000000000001,0.8340000000000001,-7.131,0.0358,0.0291,0.00492,0.9229999999999999,103.555
751,0.605,0.395,-9.812000000000001,0.0421,0.665,0.0,0.7290000000000001,129.912
752,0.722,0.435,-11.647,0.0443,0.0616,0.0492,0.675,109.35600000000001
753,0.6579999999999999,0.675,-10.967,0.242,0.604,0.0,0.5870000000000001,115.574
754,0.68,0.81,-7.447,0.0344,0.10300000000000001,0.6609999999999999,0.97,126.61
755,0.667,0.591,-9.118,0.0419,0.069,0.000407,0.621,118.37799999999999
756,0.504,0.316,-14.158,0.0336,0.94,0.0229,0.243,128.196
757,0.779,0.655,-7.325,0.0339,0.643,0.0,0.79,128.056
758,0.7490000000000001,0.8490000000000001,-5.761,0.0544,0.0299,0.000168,0.9590000000000001,145.16899999999998
759,0.5670000000000001,0.6659999999999999,-8.658,0.145,0.841,2.5300000000000002e-05,0.768,113.529
760,0.6,0.708,-6.249,0.038,0.16,0.000139,0.693,106.167
761,0.294,0.8270000000000001,-13.109000000000002,0.188,0.00309,0.519,0.495,88.064
762,0.593,0.752,-6.617000000000001,0.0313,0.0841,0.0030800000000000003,0.935,172.08700000000002
763,0.83,0.892,-5.6129999999999995,0.0646,0.0328,0.004,0.675,107.774
764,0.6,0.546,-5.7139999999999995,0.0691,0.545,0.0,0.598,104.45100000000001
765,0.7120000000000001,0.223,-15.487,0.0482,0.33,0.000244,0.54,127.085
766,0.539,0.877,-4.561,0.0747,0.187,1.38e-06,0.439,124.87200000000001
767,0.49,0.28300000000000003,-9.435,0.0336,0.935,0.0,0.316,80.054
768,0.657,0.336,-6.6979999999999995,0.0286,0.873,0.0,0.679,114.698
769,0.381,0.447,-6.165,0.0311,0.902,0.000677,0.39,67.176
770,0.603,0.526,-6.7139999999999995,0.10099999999999999,0.426,0.0,0.5920000000000001,105.3
771,0.675,0.742,-7.653,0.0339,0.259,1.79e-06,0.9670000000000001,147.02200000000002
772,0.642,0.6459999999999999,-8.363999999999999,0.0283,0.262,0.00045999999999999996,0.8859999999999999,109.649
773,0.611,0.883,-11.225,0.0539,0.0846,1.2e-06,0.604,117.928
774,0.41200000000000003,0.848,-6.8020000000000005,0.192,0.43200000000000005,0.0,0.915,202.36900000000003
775,0.597,0.812,-12.062000000000001,0.0315,0.0219,0.00106,0.823,135.68
776,0.53,0.731,-11.263,0.0351,0.168,1.98e-05,0.642,122.76299999999999
777,0.616,0.958,-3.918,0.0504,0.499,0.00701,0.799,128.512
778,0.516,0.879,-6.371,0.05,0.278,0.135,0.397,105.24
779,0.413,0.29600000000000004,-13.904000000000002,0.0277,0.531,0.8009999999999999,0.14400000000000002,79.273
780,0.72,0.521,-12.468,0.0302,0.705,0.36,0.823,106.055
781,0.27,0.992,-3.0980000000000003,0.215,0.16899999999999998,0.193,0.284,148.846
782,0.5429999999999999,0.473,-8.969,0.0286,0.58,3.28e-05,0.221,72.531
783,0.475,0.47700000000000004,-7.527,0.0266,0.552,0.0072900000000000005,0.22699999999999998,129.006
784,0.614,0.9840000000000001,-2.234,0.129,0.155,3.63e-05,0.48100000000000004,127.90700000000001
785,0.611,0.5820000000000001,-10.962,0.0843,0.0194,0.000758,0.7759999999999999,147.496
786,0.6940000000000001,0.20199999999999999,-15.035,0.151,0.932,0.0007509999999999999,0.634,138.357
787,0.59,0.616,-9.097999999999999,0.0472,0.703,0.00351,0.731,82.104
788,0.525,0.314,-10.969000000000001,0.0319,0.727,9.18e-05,0.218,89.006
789,0.43200000000000005,0.97,-4.1819999999999995,0.09300000000000001,0.000207,0.5479999999999999,0.368,103.00200000000001
790,0.6709999999999999,0.501,-13.119000000000002,0.0594,0.342,0.0,0.86,87.04
791,0.43200000000000005,0.496,-12.814,0.0368,0.000126,0.00607,0.6890000000000001,138.18200000000002
792,0.475,0.835,-8.649,0.136,0.384,0.0,0.82,111.84100000000001
793,0.731,0.255,-11.732000000000001,0.0375,0.485,0.0,0.564,135.346
794,0.639,0.688,-7.6370000000000005,0.033,0.079,0.00108,0.965,103.369
795,0.315,0.9640000000000001,-3.398,0.16399999999999998,0.000822,0.0037,0.746,187.52900000000002
796,0.336,0.9420000000000001,-9.252,0.0492,0.0114,0.0291,0.703,179.87400000000002
797,0.5670000000000001,0.768,-6.859,0.0685,0.55,0.0,0.6859999999999999,127.221
798,0.748,0.875,-5.752000000000001,0.0344,0.0482,4.01e-06,0.927,119.971
799,0.5920000000000001,0.21100000000000002,-13.277000000000001,0.0321,0.46399999999999997,2.8100000000000002e-05,0.261,90.541
800,0.319,0.212,-12.607000000000001,0.0341,0.833,0.006379999999999999,0.27399999999999997,156.399
801,0.479,0.9590000000000001,-4.427,0.17800000000000002,0.00017900000000000001,3.96e-06,0.715,92.162
802,0.488,0.9620000000000001,-3.9539999999999997,0.0363,0.000174,0.0,0.868,95.265
803,0.585,0.726,-5.244,0.0278,0.41200000000000003,6.55e-06,0.506,130.054
804,0.917,0.898,-5.255,0.19899999999999998,0.0341,2.85e-06,0.9009999999999999,129.211
805,0.597,0.597,-11.52,0.0324,0.657,0.000674,0.655,87.162
806,0.41,0.34299999999999997,-9.502,0.0371,0.621,0.00156,0.21600000000000003,118.81700000000001
807,0.526,0.11800000000000001,-14.455,0.0444,0.983,0.0251,0.146,129.029
808,0.588,0.893,-3.7510000000000003,0.109,0.00424,0.0345,0.6859999999999999,136.64
809,0.579,0.302,-13.387,0.0288,0.794,1.24e-05,0.579,133.39
810,0.45799999999999996,0.52,-9.177999999999999,0.0291,0.0356,0.0216,0.524,82.448
811,0.863,0.728,-4.6930000000000005,0.0327,0.20800000000000002,0.0,0.8740000000000001,108.958
812,0.605,0.8690000000000001,-5.183,0.045,0.214,0.813,0.701,101.706
813,0.8059999999999999,0.647,-10.972000000000001,0.0519,0.0796,0.612,0.9890000000000001,139.768
814,0.7959999999999999,0.508,-12.901,0.0661,0.321,0.0008230000000000001,0.879,117.882
815,0.9309999999999999,0.628,-8.78,0.0738,0.336,0.00441,0.762,114.005
816,0.773,0.7140000000000001,-9.058,0.0392,0.16899999999999998,0.0,0.9620000000000001,92.459
817,0.5329999999999999,0.134,-14.943,0.033,0.8370000000000001,0.16699999999999998,0.316,107.98
818,0.149,0.133,-24.015,0.0365,0.945,0.34700000000000003,0.0821,83.928
819,0.391,0.754,-7.422000000000001,0.0491,0.000153,0.187,0.517,120.045
820,0.45899999999999996,0.879,-6.9110000000000005,0.0361,0.000156,0.000863,0.703,143.325
821,0.43799999999999994,0.821,-6.853,0.0386,0.000164,0.0217,0.705,116.50299999999999
822,0.626,0.872,-7.27,0.0419,0.0932,0.239,0.6559999999999999,103.322
823,0.6970000000000001,0.789,-6.49,0.0253,0.007679999999999999,0.0,0.785,115.99700000000001
824,0.32299999999999995,0.7040000000000001,-11.585,0.0573,0.22899999999999998,1.27e-06,0.804,183.673
825,0.738,0.966,-4.621,0.0583,0.325,0.000487,0.809,111.476
826,0.561,0.953,-4.067,0.21100000000000002,0.0205,0.0,0.639,125.875
827,0.38299999999999995,0.9,-9.782,0.223,0.31,0.0035700000000000003,0.385,119.23200000000001
828,0.77,0.495,-10.687000000000001,0.11,0.27,0.0006730000000000001,0.94,98.677
829,0.31,0.512,-8.958,0.0509,0.5379999999999999,0.000167,0.409,183.679
830,0.419,0.909,-10.258,0.0639,0.0023899999999999998,1.6800000000000002e-05,0.494,142.217
831,0.785,0.769,-8.312000000000001,0.0616,0.187,0.365,0.9,120.007
832,0.662,0.763,-7.475,0.0397,0.132,0.0013,0.6990000000000001,126.333
833,0.428,0.688,-9.718,0.0359,0.0295,0.0077,0.745,126.823
834,0.765,0.873,-4.069,0.109,0.0008029999999999999,0.132,0.5579999999999999,127.943
835,0.645,0.769,-7.638999999999999,0.17,0.0104,0.888,0.5670000000000001,118.292
836,0.39299999999999996,0.828,-4.147,0.0332,0.0746,0.0019199999999999998,0.473,129.743
837,0.491,0.9540000000000001,-4.007,0.0881,0.11199999999999999,0.00028199999999999997,0.606,136.19799999999998
838,0.778,0.804,-5.699,0.0286,0.14400000000000002,9.499999999999999e-05,0.836,130.004
839,0.569,0.491,-8.53,0.0451,0.623,0.0215,0.204,133.42700000000002
840,0.66,0.418,-12.379000000000001,0.0501,0.263,0.0,0.354,144.564
841,0.526,0.722,-12.057,0.0394,0.000925,1.24e-05,0.46799999999999997,112.961
842,0.7390000000000001,0.748,-3.806,0.0269,0.355,2.54e-06,0.8220000000000001,132.86
843,0.6509999999999999,0.873,-4.718999999999999,0.0367,0.075,0.0,0.868,82.655
844,0.649,0.9,-4.135,0.0306,0.146,0.0,0.86,123.978
845,0.593,0.804,-4.917,0.037000000000000005,0.41200000000000003,0.0,0.596,128.425
846,0.7190000000000001,0.597,-5.9639999999999995,0.106,0.485,0.0,0.6509999999999999,144.99
847,0.6409999999999999,0.892,-2.812,0.0303,0.255,1.01e-05,0.841,151.22899999999998
848,0.43700000000000006,0.855,-5.172000000000001,0.075,0.0568,0.254,0.584,189.856
849,0.6809999999999999,0.965,-3.963,0.0299,0.309,0.000218,0.97,135.68
850,0.5429999999999999,0.552,-4.805,0.0315,0.45799999999999996,0.000618,0.41,139.861
851,0.871,0.48100000000000004,-9.068,0.0383,0.52,5.539999999999999e-05,0.664,103.06299999999999
852,0.5539999999999999,0.8440000000000001,-6.103,0.0563,0.0337,1.72e-06,0.618,167.99400000000003
853,0.316,0.958,-4.521,0.348,0.0176,4.24e-05,0.725,176.547
854,0.718,0.431,-8.736,0.0314,0.132,0.000165,0.324,139.618
855,0.716,0.879,-6.178999999999999,0.0349,0.0454,0.0,0.905,126.368
856,0.7390000000000001,0.745,-6.6579999999999995,0.0267,0.21,0.0135,0.9490000000000001,109.32600000000001
857,0.652,0.6579999999999999,-5.756,0.0305,0.466,0.0,0.35600000000000004,124.977
858,0.40299999999999997,0.893,-2.735,0.0474,0.43700000000000006,0.000173,0.527,141.194
859,0.608,0.883,-3.9939999999999998,0.0327,0.0069099999999999995,0.0054600000000000004,0.674,130.023
860,0.401,0.855,-5.789,0.0804,0.0388,2.2e-05,0.598,85.805
861,0.237,0.946,-3.592,0.127,0.162,0.0,0.46399999999999997,206.69400000000002
862,0.589,0.872,-5.231,0.037000000000000005,0.0658,0.000493,0.982,168.00799999999998
863,0.457,0.904,-4.67,0.0659,0.015,5.01e-05,0.237,171.63299999999998
864,0.596,0.915,-4.662,0.0391,0.12,0.0,0.765,120.024
865,0.374,0.726,-8.916,0.0787,0.0289,0.0,0.546,178.535
866,0.557,0.857,-3.8089999999999997,0.0489,0.0053100000000000005,0.0,0.647,95.025
867,0.321,0.6829999999999999,-6.492999999999999,0.0405,0.0763,0.264,0.253,143.868
868,0.599,0.49700000000000005,-11.172,0.0399,0.105,0.00257,0.618,157.989
869,0.494,0.657,-8.259,0.267,0.0771,0.0,0.688,170.173
870,0.575,0.718,-3.5660000000000003,0.0545,0.0381,0.000504,0.9620000000000001,140.885
871,0.56,0.9179999999999999,-4.399,0.0735,0.132,2.4e-06,0.743,135.251
872,0.589,0.8190000000000001,-4.65,0.036000000000000004,0.00173,4.07e-05,0.544,138.891
873,0.316,0.645,-6.206,0.0431,0.29100000000000004,0.00312,0.467,160.399
874,0.39799999999999996,0.825,-2.9610000000000003,0.0641,0.508,0.0,0.299,132.414
875,0.639,0.9740000000000001,-2.917,0.0534,0.124,0.000117,0.866,142.829
876,0.61,0.747,-4.417,0.035,0.10099999999999999,5.08e-06,0.758,137.464
877,0.6709999999999999,0.9590000000000001,-4.271,0.135,0.276,0.0,0.7909999999999999,165.023
878,0.294,0.884,-3.025,0.0532,0.00249,0.0,0.486,82.853
879,0.69,0.518,-6.077000000000001,0.0422,0.39399999999999996,0.0,0.544,139.941
880,0.7340000000000001,0.852,-5.632000000000001,0.0483,0.32299999999999995,2.27e-05,0.89,149.976
881,0.573,0.6809999999999999,-6.136,0.0282,0.031,0.0,0.40399999999999997,74.50399999999999
882,0.6659999999999999,0.752,-6.095,0.0308,0.0512,0.0,0.774,115.00200000000001
883,0.435,0.899,-3.84,0.0656,0.0392,0.00044699999999999997,0.377,150.546
884,0.396,0.879,-7.864,0.107,0.0228,0.0,0.518,193.06
885,0.537,0.971,-4.72,0.057999999999999996,0.0186,0.0507,0.28,74.969
886,0.29100000000000004,0.8859999999999999,-8.811,0.149,0.0582,1.28e-05,0.142,83.221
887,0.451,0.937,-6.218999999999999,0.14,0.00297,0.0868,0.5660000000000001,174.29
888,0.509,0.885,-5.605,0.0818,0.00278,0.0,0.515,164.642
889,0.47200000000000003,0.804,-5.696000000000001,0.0344,0.11,5.12e-06,0.6579999999999999,126.055
890,0.509,0.669,-7.763,0.0423,0.005379999999999999,0.00494,0.305,131.846
891,0.45799999999999996,0.907,-4.349,0.0509,0.0136,4.78e-06,0.88,169.75099999999998
892,0.818,0.723,-6.702000000000001,0.0296,0.528,0.000591,0.748,98.04899999999999
893,0.619,0.89,-4.705,0.0308,0.174,0.0,0.909,127.101
894,0.6559999999999999,0.667,-5.3660000000000005,0.0272,0.36200000000000004,1.59e-05,0.625,126.89299999999999
895,0.307,0.693,-3.9019999999999997,0.0281,0.0259,0.0237,0.35700000000000004,149.607
896,0.6579999999999999,0.703,-8.801,0.0336,0.249,0.28800000000000003,0.845,114.18299999999999
897,0.615,0.885,-4.61,0.0569,0.247,0.0,0.8909999999999999,112.02
898,0.449,0.8059999999999999,-4.738,0.0384,0.00336,0.0,0.326,77.50399999999999
899,0.317,0.968,-5.242000000000001,0.12300000000000001,0.0014,0.00020800000000000001,0.39,143.505
900,0.299,0.966,-3.4610000000000003,0.113,0.0045,0.177,0.147,143.804
901,0.626,0.6890000000000001,-5.343999999999999,0.0256,0.188,0.0,0.58,97.975
902,0.264,0.8370000000000001,-7.115,0.0409,0.0935,0.0102,0.244,147.642
903,0.619,0.858,-5.455,0.0342,0.0824,0.0,0.759,153.899
904,0.715,0.358,-15.522,0.033,0.743,0.0133,0.742,145.751
905,0.397,0.784,-6.5120000000000005,0.0522,0.000503,0.00193,0.24,176.046
906,0.6559999999999999,0.601,-7.734,0.0389,0.0553,0.0667,0.5760000000000001,117.296
907,0.32299999999999995,0.997,-2.414,0.161,8.77e-05,0.313,0.0763,104.741
908,0.657,0.927,-3.398,0.077,0.00345,0.00288,0.595,130.935
909,0.608,0.784,-12.192,0.0472,0.021,0.0195,0.7859999999999999,130.421
910,0.754,0.496,-8.7,0.0351,0.00539,0.000152,0.341,119.186
911,0.611,0.95,-3.509,0.0518,0.00141,1.59e-06,0.607,132.078
912,0.423,0.9540000000000001,-3.157,0.047,0.0021,0.0,0.5,144.553
913,0.389,0.889,-6.546,0.0442,0.0415,0.0,0.524,171.12099999999998
914,0.37200000000000005,0.865,-4.918,0.0381,0.000453,0.0,0.478,174.53
915,0.612,0.792,-8.185,0.217,5.4600000000000006e-05,1.19e-06,0.22399999999999998,122.399
916,0.62,0.496,-8.795,0.0277,0.00137,0.135,0.0901,102.99700000000001
917,0.56,0.892,-3.365,0.0644,0.000624,0.000164,0.67,90.615
918,0.322,0.9470000000000001,-3.173,0.12,0.008459999999999999,3.95e-06,0.26899999999999996,189.99400000000003
919,0.371,0.857,-4.913,0.0538,0.00921,6.87e-05,0.442,175.093
920,0.632,0.845,-6.336,0.0333,0.000773,0.0015199999999999999,0.433,89.23200000000001
921,0.511,0.972,-3.7510000000000003,0.0413,5.36e-06,0.00101,0.532,132.97
922,0.49,0.856,-5.659,0.049,0.018000000000000002,0.36,0.516,101.93
